,mall_id,shop_id,wifis_mean_inten
5791,m_5529,s_370437,"{'b_30098542': -69.0, 'b_29445983': -77.0, 'b_22338047': -63.0, 'b_17719771': -76.0, 'b_4527769': -75.0, 'b_22338044': -57.0, 'b_39969487': -76.0, 'b_30361229': -45.0, 'b_4555911': -82.0, 'b_30362956': -59.0, 'b_30362313': -70.0, 'b_22338046': -65.0, 'b_30105751': -58.0, 'b_30089293': -45.0}"
5792,m_5529,s_370735,"{'b_22338044': -58.0, 'b_17719771': -68.0, 'b_29445983': -70.0, 'b_39969487': -69.0, 'b_30361229': -48.0, 'b_4555911': -76.0, 'b_30362956': -52.0, 'b_30105751': -54.0, 'b_30089293': -48.0}"
5793,m_5529,s_374344,"{'b_30098542': -62.0, 'b_7917100': -71.0, 'b_30361229': -59.0, 'b_4555911': -54.0, 'b_30362956': -50.0, 'b_30362313': -62.0, 'b_30105751': -50.0, 'b_30089293': -58.0}"
5794,m_5529,s_375334,"{'b_30098542': -45.0, 'b_49181502': -75.0, 'b_22338044': -64.0, 'b_4555911': -67.0, 'b_30361229': -58.0, 'b_22337949': -75.0, 'b_30362956': -44.0, 'b_30362313': -44.0, 'b_8013822': -66.0, 'b_30105751': -45.0, 'b_22338076': -73.0, 'b_30089293': -58.0}"
5795,m_5529,s_3759261,"{'b_25769277': -71.0, 'b_25769276': -70.0, 'b_17457119': -60.0, 'b_25769295': -63.0, 'b_49938473': -57.0, 'b_26260502': -59.0, 'b_26260500': -66.0, 'b_26260501': -60.0, 'b_30663918': -71.0, 'b_26260499': -66.0, 'b_25769294': -64.0, 'b_52038569': -43.0, 'b_48166006': -71.0, 'b_42081913': -78.0, 'b_25769303': -77.0, 'b_49938472': -68.0}"
5796,m_5529,s_3760133,"{'b_52041083': -67.0, 'b_40323189': -76.0, 'b_38201777': -79.0, 'b_1105525': -76.0, 'b_1105526': -77.0, 'b_38201652': -70.0, 'b_22337993': -76.0, 'b_32265068': -70.0, 'b_18713946': -39.0, 'b_15319970': -40.0}"
5797,m_5529,s_376283,"{'b_30098542': -44.0, 'b_49181502': -72.0, 'b_49181501': -68.0, 'b_22338044': -67.0, 'b_4555911': -61.0, 'b_30361229': -58.0, 'b_24397251': -71.0, 'b_26621539': -64.0, 'b_30362956': -51.0, 'b_30362313': -45.0, 'b_42889677': -74.0, 'b_8013822': -61.0, 'b_30105751': -49.0, 'b_22338077': -66.0, 'b_7917100': -66.0, 'b_26621540': -73.0, 'b_22338076': -67.0, 'b_30089293': -58.0}"
5798,m_5529,s_3774218,"{'b_44389870': -70.0, 'b_30087401': -58.0, 'b_45333491': -75.0, 'b_1845719': -71.0, 'b_39844720': -64.0, 'b_32296992': -75.0, 'b_94333': -68.0, 'b_14902989': -61.0, 'b_15369257': -58.0, 'b_30361086': -71.0}"
5799,m_5529,s_3797799,"{'b_44211959': -62.0, 'b_40834016': -71.0, 'b_16264866': -79.0, 'b_14885810': -31.0, 'b_29592881': -77.0}"
5800,m_5529,s_3802783,"{'b_56311793': -74.0, 'b_30674895': -67.0, 'b_30674894': -61.0, 'b_30541568': -69.0, 'b_52309867': -42.0, 'b_45399747': -69.0, 'b_7901849': -67.0, 'b_25631478': -65.0}"
5801,m_5529,s_3802785,"{'b_6514631': -63.0, 'b_38110221': -41.0, 'b_6568744': -60.0, 'b_15191203': -69.0}"
5802,m_5529,s_3805440,"{'b_30098542': -65.0, 'b_49181502': -76.0, 'b_4527769': -74.0, 'b_22338001': -68.0, 'b_8079442': -67.0, 'b_30105751': -56.0, 'b_24397251': -76.0, 'b_4555911': -47.0, 'b_30362313': -62.0, 'b_7917100': -60.0, 'b_37938956': -69.0, 'b_30362956': -57.0, 'b_42889677': -63.0}"
5803,m_5529,s_3831086,"{'b_515184': -62.0, 'b_593783': -76.0, 'b_44734716': -75.0, 'b_7737454': -75.0, 'b_4555911': -72.0, 'b_24397251': -71.0, 'b_17579472': -61.0, 'b_49181502': -74.0, 'b_49181501': -68.0, 'b_22338002': -75.0, 'b_22338005': -53.0, 'b_22338007': -48.0, 'b_22338006': -52.0, 'b_7917100': -74.0, 'b_26260494': -68.0, 'b_30098542': -73.0, 'b_22338044': -77.0, 'b_17719762': -75.0, 'b_22338008': -53.0, 'b_17578778': -72.0, 'b_22338076': -77.0, 'b_22338077': -72.0, 'b_26621539': -69.0, 'b_7708518': -59.0, 'b_47625619': -78.0, 'b_17719889': -61.0, 'b_17719673': -72.0}"
5804,m_5529,s_3860848,"{'b_8095251': -67.0, 'b_25505676': -74.0, 'b_8180169': -78.0, 'b_8170652': -70.0, 'b_25507239': -65.0, 'b_25507240': -64.0}"
5805,m_5529,s_3897386,"{'b_22338022': -79.0, 'b_22338021': -79.0, 'b_22338019': -80.0, 'b_30461077': -78.0, 'b_49358575': -80.0, 'b_51436527': -79.0, 'b_49085312': -78.0, 'b_15912517': -80.0, 'b_49357989': -80.0, 'b_49358476': -78.0, 'b_15094125': -33.0, 'b_22338020': -81.0, 'b_49705242': -31.0, 'b_15997650': -82.0, 'b_49705241': -26.0, 'b_17578776': -79.0, 'b_22338066': -77.0, 'b_7921129': -80.0, 'b_17579036': -81.0, 'b_22338065': -77.0, 'b_17719764': -78.0}"
5806,m_5529,s_394115,"{'b_30087401': -46.0, 'b_20399466': -68.0, 'b_33008495': -45.0, 'b_51342620': -61.0, 'b_15369257': -65.0, 'b_7958740': -52.0, 'b_11488100': -63.0, 'b_15525646': -74.0, 'b_53238292': -52.0, 'b_15037446': -68.0, 'b_30361086': -46.0, 'b_11488101': -67.0, 'b_22337855': -50.0, 'b_22337854': -50.0}"
5807,m_5529,s_3963405,"{'b_8045623': -69.0, 'b_8045622': -79.0, 'b_30461077': -64.0, 'b_17578776': -57.0, 'b_44131017': -57.0, 'b_51436527': -74.0, 'b_49576080': -59.0, 'b_49576081': -64.0, 'b_30001595': -74.0, 'b_17579036': -51.0, 'b_17719764': -52.0}"
5808,m_5529,s_3963444,"{'b_34609038': -49.0, 'b_27898674': -79.0, 'b_2041952': -71.0}"
5809,m_5529,s_400141,"{'b_300723': -75.0, 'b_303328': -75.0, 'b_306619': -75.0, 'b_307910': -76.0, 'b_42081918': -44.0, 'b_303488': -73.0, 'b_307300': -74.0, 'b_25631349': -58.0, 'b_25631348': -56.0}"
5810,m_5529,s_401635,"{'b_30087401': -29.0, 'b_33008495': -56.0, 'b_15369257': -62.0, 'b_7958740': -41.0, 'b_11488100': -66.0, 'b_53238292': -48.0, 'b_15037446': -64.0, 'b_30361086': -29.0, 'b_11488101': -67.0, 'b_22337857': -58.0, 'b_51342620': -57.0, 'b_22337854': -50.0}"
5811,m_5529,s_423163,"{'b_17719660': -62.0, 'b_18718301': -74.0, 'b_51751042': -71.0, 'b_19074616': -74.0, 'b_8184807': -39.0, 'b_19074234': -64.0, 'b_17578749': -61.0, 'b_18717875': -63.0, 'b_8112106': -67.0, 'b_40124000': -62.0, 'b_17719673': -73.0, 'b_26260491': -71.0, 'b_22337961': -67.0}"
5812,m_5529,s_42600,"{'b_515184': -38.0, 'b_593783': -71.0, 'b_22338005': -52.0, 'b_7737454': -79.0, 'b_22338008': -51.0, 'b_17578778': -65.0, 'b_24397251': -74.0, 'b_539013': -73.0, 'b_7708518': -72.0, 'b_22338006': -53.0, 'b_17719889': -32.0, 'b_17719673': -66.0, 'b_17579472': -32.0, 'b_26260494': -66.0}"
5813,m_5529,s_432452,"{'b_51391957': -76.0, 'b_51420077': -47.0, 'b_52756006': -77.0, 'b_44176011': -68.0, 'b_52575268': -79.0, 'b_53093856': -78.0, 'b_7914157': -75.0, 'b_15419601': -79.0, 'b_22337939': -81.0}"
5814,m_5529,s_43915,"{'b_30855778': -63.0, 'b_29184038': -61.0, 'b_22337993': -76.0, 'b_32918289': -73.0, 'b_22337994': -75.0, 'b_38142644': -78.0, 'b_5866385': -76.0, 'b_32265068': -72.0, 'b_1105528': -59.0, 'b_5866361': -69.0, 'b_1105525': -56.0, 'b_1105526': -57.0, 'b_1105527': -60.0, 'b_38201652': -75.0, 'b_40323189': -74.0, 'b_18713946': -76.0, 'b_22338056': -62.0, 'b_22338057': -60.0, 'b_22338055': -62.0, 'b_1108798': -71.0, 'b_15319970': -76.0, 'b_1108797': -70.0, 'b_14167509': -77.0, 'b_22338058': -59.0, 'b_6401044': -69.0, 'b_5866357': -76.0}"
5815,m_5529,s_44036,"{'b_30087401': -38.0, 'b_33008495': -54.0, 'b_7958740': -47.0, 'b_30361086': -38.0, 'b_53238292': -35.0, 'b_15369257': -61.0, 'b_11488100': -64.0, 'b_51342620': -61.0}"
5816,m_5529,s_443580,"{'b_7737454': -75.0, 'b_5340944': -71.0, 'b_22337848': -71.0, 'b_8184807': -78.0, 'b_22337849': -69.0, 'b_44143175': -79.0, 'b_22337846': -70.0, 'b_22337847': -69.0, 'b_51751042': -67.0, 'b_5866361': -74.0, 'b_22338005': -81.0, 'b_5866385': -80.0, 'b_22338006': -80.0, 'b_32265068': -79.0, 'b_25284671': -74.0, 'b_17719762': -68.0, 'b_17579043': -74.0, 'b_22337835': -71.0, 'b_22337834': -71.0, 'b_22337837': -66.0, 'b_22337836': -65.0, 'b_22338056': -77.0, 'b_5636944': -61.0, 'b_22338055': -78.0, 'b_1108798': -46.0, 'b_1108797': -44.0, 'b_6401043': -73.0, 'b_40124000': -71.0, 'b_6401044': -72.0, 'b_17579034': -70.0, 'b_5866357': -73.0}"
5817,m_5529,s_462332,"{'b_25631368': -56.0, 'b_30361227': -67.0, 'b_30541568': -50.0, 'b_45399747': -51.0, 'b_1846112': -61.0, 'b_30089271': -66.0, 'b_1845719': -58.0}"
5818,m_5529,s_473481,"{'b_45227100': -68.0, 'b_17719660': -48.0, 'b_17588914': -56.0, 'b_18718301': -56.0, 'b_19074616': -56.0, 'b_8184807': -59.0, 'b_19074234': -46.0, 'b_17722884': -55.0, 'b_17578749': -45.0, 'b_18717875': -46.0, 'b_40124000': -70.0, 'b_22337964': -62.0, 'b_22337961': -64.0}"
5819,m_5529,s_517005,"{'b_22338022': -63.0, 'b_17719858': -40.0, 'b_30461077': -72.0, 'b_17578776': -67.0, 'b_32265068': -66.0, 'b_49085313': -77.0, 'b_49085312': -67.0, 'b_14167509': -76.0, 'b_43760206': -44.0, 'b_22338019': -66.0, 'b_49576080': -73.0, 'b_49576081': -78.0, 'b_24434402': -64.0, 'b_22338020': -65.0, 'b_52277638': -71.0, 'b_17579393': -40.0}"
5820,m_5529,s_539547,"{'b_593783': -76.0, 'b_42889678': -73.0, 'b_7695021': -46.0, 'b_26621540': -71.0, 'b_22337952': -50.0, 'b_22337950': -53.0, 'b_7695202': -65.0, 'b_4555911': -75.0, 'b_26260498': -63.0, 'b_7917100': -70.0, 'b_26260491': -73.0, 'b_26260492': -74.0, 'b_26260495': -75.0, 'b_26260496': -73.0, 'b_29445983': -70.0, 'b_7695114': -67.0, 'b_37938956': -65.0, 'b_22338076': -79.0, 'b_22337949': -52.0, 'b_26621539': -64.0, 'b_47625619': -70.0, 'b_17594400': -66.0, 'b_4247701': -61.0, 'b_8013822': -68.0, 'b_42889677': -59.0}"
5821,m_5529,s_637081,"{'b_17719660': -74.0, 'b_17588914': -73.0, 'b_18718301': -73.0, 'b_51751042': -53.0, 'b_19074616': -73.0, 'b_8184807': -64.0, 'b_19074234': -74.0, 'b_38217778': -72.0, 'b_17578749': -74.0, 'b_18717875': -74.0, 'b_17722884': -74.0, 'b_40124000': -36.0, 'b_26260491': -81.0, 'b_26260492': -82.0, 'b_22337964': -59.0, 'b_22337963': -60.0, 'b_22337962': -63.0, 'b_22337961': -63.0, 'b_8112106': -77.0}"
5822,m_5529,s_638239,"{'b_29418621': -69.0, 'b_15163094': -73.0, 'b_29621964': -80.0, 'b_29460044': -49.0, 'b_29460043': -55.0, 'b_49029253': -69.0, 'b_52481178': -56.0}"
5823,m_5529,s_639875,"{'b_22338022': -61.0, 'b_22338020': -67.0, 'b_17719764': -61.0, 'b_17578776': -34.0, 'b_44131017': -69.0, 'b_49085313': -77.0, 'b_49085312': -62.0, 'b_51436527': -70.0, 'b_22338019': -67.0, 'b_49576080': -40.0, 'b_10276554': -72.0, 'b_7921129': -72.0, 'b_30461077': -59.0, 'b_17579036': -61.0, 'b_52277638': -70.0, 'b_49576081': -37.0}"
5824,m_5529,s_640071,"{'b_22337993': -55.0, 'b_22337996': -59.0, 'b_22337994': -56.0, 'b_22337995': -61.0, 'b_38142644': -76.0, 'b_17579393': -75.0, 'b_17719858': -72.0, 'b_22338006': -80.0, 'b_32265068': -37.0, 'b_7749892': -49.0, 'b_7749893': -42.0, 'b_5866361': -75.0, 'b_38201777': -75.0, 'b_38201652': -69.0, 'b_40323189': -70.0, 'b_18713946': -76.0, 'b_22338056': -77.0, 'b_22338055': -78.0, 'b_52041083': -73.0, 'b_38201691': -80.0, 'b_15319970': -76.0, 'b_14167509': -38.0, 'b_22338058': -73.0, 'b_43760206': -75.0, 'b_6401044': -76.0, 'b_24434402': -71.0}"
5825,m_5529,s_649184,"{'b_22337949': -59.0, 'b_4555911': -71.0, 'b_26621539': -55.0, 'b_47625619': -59.0, 'b_42889678': -72.0, 'b_37938956': -44.0, 'b_26621540': -58.0, 'b_42889677': -62.0}"
5826,m_5529,s_649753,"{'b_33008495': -74.0, 'b_55210716': -43.0, 'b_15037446': -73.0, 'b_25769303': -71.0, 'b_25769302': -70.0, 'b_25769301': -69.0, 'b_25769300': -68.0, 'b_44389870': -68.0, 'b_30087401': -62.0, 'b_45333491': -64.0, 'b_1845719': -67.0, 'b_7958740': -69.0, 'b_30541568': -71.0, 'b_52898302': -78.0, 'b_53238292': -68.0, 'b_22337854': -69.0, 'b_49938473': -73.0, 'b_7696576': -72.0, 'b_45399747': -71.0, 'b_12584916': -71.0, 'b_25769295': -56.0, 'b_25769294': -55.0, 'b_39844720': -65.0, 'b_30361086': -61.0, 'b_1846112': -68.0, 'b_22337857': -68.0, 'b_22337855': -67.0, 'b_25769276': -62.0, 'b_25769277': -64.0, 'b_30361227': -72.0, 'b_22338031': -79.0, 'b_94333': -52.0, 'b_14902989': -69.0, 'b_15369257': -57.0, 'b_51342620': -72.0}"
5827,m_5529,s_665291,"{'b_515184': -75.0, 'b_7737454': -40.0, 'b_22337848': -64.0, 'b_8184807': -76.0, 'b_17579472': -76.0, 'b_44143175': -71.0, 'b_22338008': -73.0, 'b_22337846': -64.0, 'b_22337847': -65.0, 'b_22338005': -72.0, 'b_22337849': -64.0, 'b_22338007': -71.0, 'b_22338006': -73.0, 'b_17719762': -66.0, 'b_17579043': -39.0, 'b_22337835': -79.0, 'b_22337834': -79.0, 'b_22337837': -74.0, 'b_1108798': -69.0, 'b_1108797': -69.0, 'b_7708518': -78.0, 'b_17719889': -75.0, 'b_17579034': -67.0}"
5828,m_5529,s_695501,"{'b_8045623': -66.0, 'b_8045622': -77.0, 'b_17719764': -43.0, 'b_44131017': -48.0, 'b_51436527': -64.0, 'b_49576080': -61.0, 'b_49576081': -68.0, 'b_30001595': -73.0, 'b_17579036': -43.0, 'b_30461077': -51.0}"
5829,m_5529,s_703135,"{'b_22338019': -69.0, 'b_30461077': -52.0, 'b_17578776': -50.0, 'b_44131017': -59.0, 'b_49085313': -70.0, 'b_49085312': -59.0, 'b_51436527': -67.0, 'b_49576080': -55.0, 'b_49576081': -56.0, 'b_7921129': -64.0, 'b_17579036': -52.0, 'b_52277638': -68.0, 'b_17719764': -51.0}"
5830,m_5529,s_787313,"{'b_49939823': -78.0, 'b_24630149': -81.0, 'b_25769276': -64.0, 'b_17457119': -76.0, 'b_25769295': -56.0, 'b_25769303': -71.0, 'b_55210716': -73.0, 'b_49938472': -66.0, 'b_26260500': -64.0, 'b_26260501': -62.0, 'b_26260499': -65.0, 'b_26260502': -62.0, 'b_25769294': -56.0, 'b_52038569': -74.0, 'b_25769277': -67.0, 'b_48166006': -76.0, 'b_42081913': -69.0, 'b_49938473': -32.0, 'b_25769302': -69.0, 'b_221073': -77.0}"
5831,m_5529,s_804166,"{'b_24630149': -67.0, 'b_17457119': -77.0, 'b_43725740': -79.0, 'b_25769295': -66.0, 'b_25769294': -65.0, 'b_13230033': -83.0, 'b_26260500': -69.0, 'b_26260501': -63.0, 'b_26260499': -69.0, 'b_26260502': -62.0, 'b_52038569': -76.0, 'b_25769277': -76.0, 'b_42081913': -63.0, 'b_49938473': -67.0, 'b_49938472': -37.0, 'b_39817042': -70.0}"
5832,m_5529,s_80448,"{'b_15736436': -51.0, 'b_25631347': -76.0, 'b_25631346': -74.0, 'b_25769303': -73.0, 'b_25769302': -72.0, 'b_22337840': -78.0, 'b_22337841': -79.0, 'b_26268418': -77.0, 'b_26268419': -77.0, 'b_25284289': -75.0, 'b_25769295': -72.0, 'b_25769294': -73.0, 'b_30068745': -54.0, 'b_2679282': -68.0, 'b_30687013': -80.0, 'b_30068700': -45.0, 'b_15061458': -79.0, 'b_19771349': -70.0, 'b_25769277': -59.0, 'b_25769276': -58.0, 'b_1055116': -81.0, 'b_1055115': -80.0}"
5833,m_5529,s_844861,"{'b_22337923': -65.0, 'b_32378217': -60.0, 'b_8763349': -76.0, 'b_8763348': -76.0, 'b_8763347': -76.0, 'b_8763350': -76.0, 'b_12645973': -75.0, 'b_52575268': -39.0, 'b_56821019': -72.0}"
5834,m_5529,s_920561,"{'b_24397251': -77.0, 'b_30089293': -69.0, 'b_22338045': -70.0, 'b_49181502': -80.0, 'b_49181501': -76.0, 'b_22337950': -78.0, 'b_4555911': -73.0, 'b_30362313': -42.0, 'b_7917100': -75.0, 'b_37938956': -74.0, 'b_30098542': -42.0, 'b_22338044': -70.0, 'b_22338079': -71.0, 'b_22338076': -75.0, 'b_22338077': -76.0, 'b_30361229': -71.0, 'b_22337949': -75.0, 'b_30362956': -53.0, 'b_17594400': -67.0, 'b_8013822': -66.0, 'b_30105751': -53.0, 'b_42889677': -80.0}"
5835,m_5529,s_96180,"{'b_30687014': -81.0, 'b_19771349': -62.0, 'b_25769277': -57.0, 'b_25284289': -73.0, 'b_30687013': -75.0, 'b_25769295': -67.0, 'b_25769294': -66.0, 'b_30068745': -46.0, 'b_25769276': -55.0, 'b_2679282': -76.0, 'b_30687314': -79.0, 'b_26268418': -73.0, 'b_26268419': -72.0, 'b_30068700': -59.0, 'b_15736436': -71.0, 'b_25631347': -69.0, 'b_25631346': -69.0, 'b_6098580': -80.0, 'b_25769303': -69.0, 'b_25769302': -67.0, 'b_15061458': -79.0}"
5836,m_5767,s_1095173,"{'b_4646635': -56.0, 'b_4646634': -59.0, 'b_4646636': -56.0, 'b_2069063': -46.0, 'b_4646633': -58.0, 'b_39424657': -74.0, 'b_40899773': -74.0, 'b_25487047': -51.0, 'b_47605962': -52.0, 'b_18328719': -68.0}"
5837,m_5767,s_1171767,"{'b_1073557': -76.0, 'b_1073537': -69.0, 'b_18218277': -79.0, 'b_1073539': -75.0, 'b_1073538': -68.0, 'b_30237583': -72.0, 'b_33332536': -72.0, 'b_30237161': -78.0, 'b_30237160': -72.0, 'b_30237162': -75.0, 'b_17584508': -47.0, 'b_30237122': -75.0, 'b_30237124': -75.0, 'b_30237005': -79.0, 'b_6858014': -74.0, 'b_30772236': -73.0, 'b_40893129': -71.0, 'b_55368301': -77.0, 'b_2680762': -42.0, 'b_30238210': -72.0, 'b_30237159': -70.0, 'b_30237077': -46.0, 'b_30237076': -45.0, 'b_30237075': -45.0, 'b_30237074': -46.0, 'b_30234673': -77.0, 'b_30082174': -64.0, 'b_17584659': -66.0, 'b_30238209': -74.0, 'b_30238208': -74.0, 'b_30234431': -77.0, 'b_30237182': -72.0, 'b_30237180': -71.0}"
5838,m_5767,s_1365920,"{'b_2514240': -78.0, 'b_2514241': -76.0, 'b_30237567': -70.0, 'b_30237566': -71.0, 'b_30237569': -74.0, 'b_30237568': -74.0, 'b_2500524': -77.0, 'b_43194568': -78.0, 'b_39836060': -35.0, 'b_6364836': -78.0, 'b_32255821': -75.0, 'b_30236708': -75.0, 'b_30236709': -74.0, 'b_30237534': -80.0, 'b_30237535': -80.0, 'b_30237532': -73.0, 'b_30237533': -72.0, 'b_30782750': -73.0, 'b_43817128': -63.0, 'b_30237600': -73.0, 'b_30237559': -80.0, 'b_30237601': -73.0, 'b_30782466': -80.0, 'b_32580494': -75.0, 'b_30885996': -75.0, 'b_2500497': -74.0, 'b_17582432': -38.0, 'b_14273738': -78.0, 'b_5086316': -79.0, 'b_30236711': -77.0, 'b_30236710': -78.0, 'b_30237545': -82.0}"
5839,m_5767,s_1406329,"{'b_53904156': -67.0, 'b_52466020': -36.0, 'b_30236746': -67.0, 'b_30236695': -59.0}"
5840,m_5767,s_282252,"{'b_25198504': -74.0, 'b_25198503': -63.0, 'b_30237635': -75.0, 'b_31540313': -75.0, 'b_12913306': -79.0, 'b_42779597': -69.0, 'b_30237637': -77.0, 'b_8406282': -81.0, 'b_40831455': -74.0, 'b_30237505': -56.0, 'b_30237504': -56.0, 'b_30237503': -49.0, 'b_30237502': -50.0, 'b_30237528': -53.0, 'b_30237529': -53.0, 'b_32262436': -79.0, 'b_30237530': -56.0, 'b_30237531': -56.0}"
5841,m_5767,s_296546,"{'b_30233793': -61.0, 'b_30233509': -50.0, 'b_362835': -79.0, 'b_30233794': -60.0, 'b_362837': -80.0, 'b_30233507': -48.0, 'b_30233506': -47.0, 'b_21503446': -54.0, 'b_44086794': -64.0, 'b_360424': -80.0, 'b_30233796': -62.0, 'b_360426': -80.0, 'b_360421': -70.0}"
5842,m_5767,s_302505,"{'b_1087161': -50.0, 'b_1087159': -43.0, 'b_33792584': -81.0, 'b_47425085': -55.0, 'b_44322391': -82.0, 'b_30237055': -81.0, 'b_1087158': -42.0, 'b_30237056': -81.0, 'b_6716705': -80.0, 'b_23744095': -62.0, 'b_24753060': -80.0, 'b_1087160': -49.0, 'b_15610375': -73.0, 'b_23744094': -62.0, 'b_13246246': -80.0}"
5843,m_5767,s_302530,"{'b_30232966': -69.0, 'b_30232967': -78.0, 'b_30232965': -69.0, 'b_53662377': -73.0, 'b_53662376': -80.0, 'b_30232968': -80.0, 'b_33717000': -68.0, 'b_33717001': -80.0, 'b_17641997': -75.0, 'b_41001193': -75.0, 'b_4611691': -57.0, 'b_4611690': -58.0, 'b_30238269': -50.0, 'b_30238268': -50.0, 'b_53662087': -72.0, 'b_28788218': -77.0, 'b_17043907': -65.0, 'b_53662086': -71.0, 'b_4612910': -78.0, 'b_17642000': -72.0, 'b_30238270': -56.0, 'b_30238271': -56.0, 'b_30232694': -80.0, 'b_17641998': -74.0, 'b_30232691': -70.0, 'b_30232692': -70.0, 'b_17641999': -72.0, 'b_34379539': -74.0, 'b_34379538': -77.0, 'b_17043908': -66.0, 'b_17641932': -76.0, 'b_17641933': -74.0, 'b_28788173': -71.0, 'b_17641934': -78.0, 'b_17641935': -76.0, 'b_4611688': -53.0, 'b_39330000': -54.0, 'b_4611687': -53.0, 'b_39329997': -51.0, 'b_39329996': -49.0, 'b_4612908': -70.0, 'b_4612907': -70.0, 'b_39329999': -53.0}"
5844,m_5767,s_328721,"{'b_30237639': -66.0, 'b_30237638': -66.0, 'b_30118664': -32.0, 'b_40888147': -44.0, 'b_30237622': -47.0, 'b_30237623': -48.0, 'b_15678105': -50.0, 'b_15678107': -51.0, 'b_30237625': -49.0, 'b_49699364': -69.0, 'b_30237640': -68.0, 'b_30237641': -67.0, 'b_15678106': -50.0, 'b_32262436': -73.0, 'b_30238180': -69.0}"
5845,m_5767,s_3344103,"{'b_28018620': -48.0, 'b_30236654': -66.0, 'b_30236656': -64.0, 'b_30764179': -77.0, 'b_30236653': -65.0, 'b_30762772': -77.0, 'b_49086941': -42.0, 'b_49086942': -49.0, 'b_48306299': -48.0, 'b_49967075': -44.0, 'b_30238175': -74.0, 'b_41063532': -70.0, 'b_53904156': -73.0, 'b_30236746': -72.0, 'b_30237541': -76.0, 'b_30236655': -63.0, 'b_47251543': -48.0}"
5846,m_5767,s_349161,"{'b_30118664': -74.0, 'b_28289573': -73.0, 'b_30237617': -52.0, 'b_30237616': -52.0, 'b_30237615': -50.0, 'b_30237614': -50.0, 'b_26407514': -62.0, 'b_26407516': -63.0, 'b_26409348': -61.0, 'b_26409293': -59.0, 'b_26409292': -59.0, 'b_40852066': -73.0, 'b_26408300': -59.0, 'b_26408301': -59.0, 'b_26407276': -62.0, 'b_30237642': -55.0, 'b_30237643': -55.0, 'b_30237644': -54.0, 'b_30237645': -56.0, 'b_26408515': -65.0, 'b_26409306': -62.0, 'b_26409305': -62.0, 'b_26408516': -63.0, 'b_26409347': -61.0, 'b_49699364': -77.0, 'b_26408526': -68.0, 'b_26408527': -67.0}"
5847,m_5767,s_349576,"{'b_1063087': -72.0, 'b_30232977': -50.0, 'b_30232925': -76.0, 'b_7387442': -64.0, 'b_17641927': -76.0, 'b_48200479': -63.0, 'b_25198503': -72.0, 'b_30233775': -70.0, 'b_32262436': -72.0, 'b_54668252': -66.0, 'b_17641893': -79.0, 'b_30232976': -52.0, 'b_30232979': -56.0, 'b_30232978': -55.0, 'b_42779597': -70.0, 'b_30234631': -76.0, 'b_44076603': -47.0, 'b_2982695': -64.0, 'b_41158729': -69.0, 'b_57125208': -67.0, 'b_30232661': -78.0, 'b_30232660': -76.0, 'b_41158395': -70.0, 'b_30233903': -70.0, 'b_30233901': -72.0, 'b_30784545': -71.0, 'b_53904156': -71.0, 'b_30861615': -75.0, 'b_30234519': -74.0}"
5848,m_5767,s_351679,"{'b_30237122': -78.0, 'b_30237181': -75.0, 'b_1073537': -72.0, 'b_30237077': -77.0, 'b_30237075': -77.0, 'b_30237621': -80.0, 'b_1073539': -79.0, 'b_30772236': -80.0, 'b_40893129': -45.0, 'b_33332536': -80.0, 'b_30238208': -42.0, 'b_30237182': -75.0, 'b_30238207': -43.0, 'b_30237180': -77.0, 'b_30234429': -76.0, 'b_30237123': -77.0, 'b_30238210': -43.0, 'b_30237124': -77.0}"
5849,m_5767,s_353457,"{'b_44339205': -68.0, 'b_40812264': -60.0, 'b_2500524': -65.0, 'b_2500525': -77.0, 'b_55445949': -72.0, 'b_17584663': -57.0, 'b_40272090': -47.0, 'b_17641897': -81.0, 'b_30233808': -51.0, 'b_18243215': -73.0, 'b_32255821': -73.0, 'b_20138201': -73.0, 'b_39930043': -77.0, 'b_39930042': -70.0, 'b_30233810': -56.0, 'b_30237598': -73.0, 'b_30237599': -71.0, 'b_30238256': -82.0, 'b_30237577': -75.0, 'b_30237552': -80.0, 'b_30237553': -81.0, 'b_30237606': -77.0, 'b_30234821': -78.0, 'b_30237116': -79.0, 'b_32580494': -72.0, 'b_1087034': -71.0, 'b_2500495': -63.0, 'b_2500496': -77.0, 'b_30233809': -55.0, 'b_30233807': -52.0, 'b_38303801': -68.0}"
5850,m_5767,s_355055,"{'b_54060621': -73.0, 'b_28083546': -75.0, 'b_17064613': -75.0, 'b_41001193': -74.0, 'b_30232711': -46.0, 'b_30232737': -75.0, 'b_30232736': -76.0, 'b_30232735': -69.0, 'b_30232734': -68.0, 'b_30232614': -72.0, 'b_30232713': -50.0, 'b_30232712': -46.0, 'b_30232714': -48.0, 'b_362835': -79.0, 'b_362837': -79.0, 'b_362836': -80.0, 'b_30232853': -77.0, 'b_5445654': -72.0, 'b_30233897': -75.0, 'b_30233899': -77.0, 'b_30233898': -78.0, 'b_41043722': -35.0}"
