mall_id,shop_id,wifi_infos
m_3739,s_462,25
m_3739,s_591054,102
m_3739,s_598913,546
m_3739,s_599777,272
m_3739,s_658222,1
m_3739,s_659057,88
m_3739,s_68678,86
m_3739,s_71846,93
m_3739,s_725240,1
m_3739,s_731626,113
m_3739,s_747267,76
m_3739,s_748798,416
m_3739,s_774954,112
m_3739,s_816804,314
m_3739,s_824042,81
m_3739,s_831973,285
m_3739,s_869642,242
m_3739,s_878890,239
m_3739,s_966073,47
m_3832,s_1035004,477
m_3832,s_1051498,58
m_3832,s_11110,253
m_3832,s_1151286,422
m_3832,s_12697,975
m_3832,s_1282377,163
m_3832,s_1334527,709
m_3832,s_1362997,17
m_3832,s_1367916,15
m_3832,s_1394583,3
m_3832,s_1418342,16
m_3832,s_14563,270
m_3832,s_1465034,90
m_3832,s_1487964,8
m_3832,s_1722054,3
m_3832,s_1781195,70
m_3832,s_1842854,169
m_3832,s_188956,3
m_3832,s_1898429,177
m_3832,s_1944702,113
m_3832,s_2210588,102
m_3832,s_2546670,158
m_3832,s_258609,15
m_3832,s_2800325,283
m_3832,s_2842637,5
m_3832,s_2853954,177
m_3832,s_2906219,101
m_3832,s_2924225,21
m_3832,s_2934379,326
m_3832,s_2960638,25
m_3832,s_298371,232
m_3832,s_2995612,198
m_3832,s_305692,200
m_3832,s_3081925,78
m_3832,s_324213,195
m_3832,s_3252205,791
m_3832,s_3402015,1
m_3832,s_3457763,8
m_3832,s_3505912,17
m_3832,s_3538011,114
m_3832,s_3540563,275
m_3832,s_3543088,66
m_3832,s_3574314,204
m_3832,s_3649821,80
m_3832,s_3673062,112
m_3832,s_3680992,8
m_3832,s_3694573,322
m_3832,s_3743209,263
m_3832,s_3755205,1
m_3832,s_3803355,3
m_3832,s_386072,733
m_3832,s_3873344,105
m_3832,s_3905974,11
m_3832,s_3947831,4
m_3832,s_3999950,2
m_3832,s_4033692,65
m_3832,s_411093,714
m_3832,s_421566,74
m_3832,s_421932,205
m_3832,s_432784,138
m_3832,s_4339,129
m_3832,s_434896,75
m_3832,s_436803,199
m_3832,s_437099,123
m_3832,s_438994,37
m_3832,s_442128,71
m_3832,s_450453,205
m_3832,s_454344,80
m_3832,s_454920,8
m_3832,s_458376,53
m_3832,s_467000,65
m_3832,s_480183,7
m_3832,s_487692,268
m_3832,s_491651,118
m_3832,s_496028,4
m_3832,s_521024,42
m_3832,s_52447,366
m_3832,s_533920,173
m_3832,s_541956,96
m_3832,s_54892,201
m_3832,s_550401,323
m_3832,s_569480,44
m_3832,s_572490,135
m_3832,s_573614,8
m_3832,s_637057,48
m_3832,s_648356,417
m_3832,s_660481,5
m_3832,s_839830,250
m_3832,s_873045,5
m_3832,s_913658,1
m_3832,s_946703,1
m_3832,s_956492,1
m_3839,s_1025764,122
m_3839,s_1077137,64
m_3839,s_1089663,214
m_3839,s_1118226,311
m_3839,s_1118858,265
m_3839,s_1358553,200
m_3839,s_140773,220
m_3839,s_143910,2178
m_3839,s_1448814,91
m_3839,s_152013,104
m_3839,s_159712,261
m_3839,s_1673138,6
m_3839,s_176340,411
m_3839,s_199112,147
m_3839,s_2119013,118
m_3839,s_2136660,1256
m_3839,s_2562,53
m_3839,s_266487,441
m_3839,s_2924628,148
m_3839,s_3028345,120
m_3839,s_3032311,211
m_3839,s_3035417,192
m_3839,s_303701,292
m_3839,s_3040029,83
m_3839,s_3077379,120
m_3839,s_3079550,846
m_3839,s_322471,434
m_3839,s_3402,334
m_3839,s_344053,61
m_3839,s_3532219,50
m_3839,s_3686420,410
m_3839,s_3702241,425
m_3839,s_3718546,106
m_3839,s_373861,169
m_3839,s_3740483,113
m_3839,s_3793606,37
m_3839,s_3820258,5
m_3839,s_383834,102
m_3839,s_387593,300
m_3839,s_389857,263
m_3839,s_393124,260
m_3839,s_3951513,10
m_3839,s_3995279,21
m_3839,s_405983,37
m_3839,s_406205,76
m_3839,s_423613,80
m_3839,s_42972,186
m_3839,s_430581,71
m_3839,s_434289,447
m_3839,s_434414,696
m_3839,s_441353,879
m_3839,s_45172,251
m_3839,s_453053,306
m_3839,s_456,600
m_3839,s_461573,101
m_3839,s_475272,62
m_3839,s_48338,1232
m_3839,s_486054,2
m_3839,s_51036,96
m_3839,s_512023,624
m_3839,s_53786,46
m_3839,s_63152,318
m_3839,s_63309,1
m_3839,s_633694,187
m_3839,s_634070,287
m_3839,s_643398,194
m_3839,s_649441,237
m_3839,s_653014,118
m_3839,s_658701,50
m_3839,s_662492,139
m_3839,s_662601,94
m_3839,s_677496,1
m_3839,s_6812,68
m_3839,s_69420,74
m_3839,s_69656,254
m_3839,s_700800,32
m_3839,s_70713,152
m_3839,s_73900,328
m_3839,s_751378,156
m_3839,s_752541,348
m_3839,s_767604,158
m_3839,s_81527,67
m_3839,s_823616,279
m_3839,s_873312,739
m_3839,s_879335,461
m_3839,s_94733,88
m_3839,s_95771,213
m_3839,s_9724,167
m_3839,s_982505,97
m_3871,s_101080,44
m_3871,s_1063,13
m_3871,s_1164159,29
m_3871,s_1171611,45
m_3871,s_1225966,103
m_3871,s_1226254,82
m_3871,s_12298,314
m_3871,s_1273818,378
m_3871,s_1288406,103
m_3871,s_1298705,74
m_3871,s_1307602,52
m_3871,s_13266,118
m_3871,s_1346359,11
m_3871,s_1389132,1
m_3871,s_1419534,16
m_3871,s_1422187,444
m_3871,s_14268,27
m_3871,s_1431012,40
m_3871,s_1464179,75
m_3871,s_146498,53
m_3871,s_1470742,102
m_3871,s_1474139,174
m_3871,s_1482996,682
m_3871,s_1496243,137
m_3871,s_15740,254
m_3871,s_162676,49
m_3871,s_16896,89
m_3871,s_1703990,96
m_3871,s_1730682,88
m_3871,s_18384,69
m_3871,s_1882334,48
m_3871,s_1917,281
m_3871,s_2008986,40
m_3871,s_24537,81
m_3871,s_2754348,38
m_3871,s_2786655,150
m_3871,s_2793133,48
m_3871,s_31333,32
m_3871,s_3218167,16
m_3871,s_3405427,9
m_3871,s_341140,2
m_3871,s_342268,170
m_3871,s_343471,50
m_3871,s_348414,13
m_3871,s_351437,491
m_3871,s_3518510,3
m_3871,s_3543141,45
m_3871,s_3547663,75
m_3871,s_3550901,10
m_3871,s_35640,215
m_3871,s_3571064,8
m_3871,s_3582171,41
m_3871,s_3585602,25
m_3871,s_3587864,8
m_3871,s_3606064,52
m_3871,s_3616636,67
m_3871,s_3618673,16
m_3871,s_3619634,191
m_3871,s_3650566,8
m_3871,s_3666767,152
m_3871,s_3735644,1
m_3871,s_3738158,91
m_3871,s_3744007,25
m_3871,s_3808870,159
m_3871,s_3838030,99
m_3871,s_384764,552
m_3871,s_3871322,4
m_3871,s_3923845,19
m_3871,s_3933,158
m_3871,s_3951476,56
m_3871,s_397356,123
m_3871,s_3980837,21
m_3871,s_4001730,19
m_3871,s_400794,1703
m_3871,s_4013154,66
m_3871,s_402935,52
m_3871,s_4053160,1
m_3871,s_406333,101
m_3871,s_406716,86
m_3871,s_411105,1442
m_3871,s_414552,5
m_3871,s_417904,70
m_3871,s_42019,31
m_3871,s_426970,49
m_3871,s_427957,94
m_3871,s_431310,72
m_3871,s_433037,1
m_3871,s_441108,179
m_3871,s_44663,138
m_3871,s_45173,105
m_3871,s_453366,49
m_3871,s_46342,105
m_3871,s_464669,257
m_3871,s_46686,40
m_3871,s_467085,1091
m_3871,s_4872,69
m_3871,s_48985,13
m_3871,s_50572,99
m_3871,s_50896,104
m_3871,s_5226,79
m_3871,s_581782,92
m_3871,s_590469,85
m_3871,s_59679,51
m_3871,s_637318,61
m_3871,s_63747,79
m_3871,s_664210,3
m_3871,s_67054,75
m_3871,s_678015,173
m_3871,s_685532,25
m_3871,s_69183,107
m_3871,s_712595,542
m_3871,s_713753,72
m_3871,s_76146,25
m_3871,s_796,110
m_3871,s_79994,118
m_3871,s_8287,812
m_3871,s_84596,187
m_3871,s_86264,43
m_3871,s_86949,117
m_3871,s_904047,56
m_3916,s_1003165,56
m_3916,s_10425,304
m_3916,s_1122791,122
m_3916,s_1291650,36
m_3916,s_1312383,80
m_3916,s_1370943,27
m_3916,s_141037,113
m_3916,s_147921,353
m_3916,s_164328,401
m_3916,s_2152672,259
m_3916,s_2158385,3
m_3916,s_2178801,79
m_3916,s_242854,65
m_3916,s_2436176,228
m_3916,s_2540669,109
m_3916,s_258275,3
m_3916,s_2677311,22
m_3916,s_2709603,1
m_3916,s_277664,4
m_3916,s_312218,166
m_3916,s_31612,66
m_3916,s_3473758,130
m_3916,s_3683488,63
m_3916,s_3701645,23
m_3916,s_382066,61
m_3916,s_389138,103
m_3916,s_3902456,47
m_3916,s_391858,62
m_3916,s_3960941,6
m_3916,s_3963214,21
m_3916,s_3967472,31
m_3916,s_3987050,19
m_3916,s_3992255,51
m_3916,s_3997599,112
m_3916,s_402220,172
m_3916,s_4028187,46
m_3916,s_412391,887
m_3916,s_415972,2
m_3916,s_417547,38
m_3916,s_434371,137
m_3916,s_441999,59
m_3916,s_449519,133
m_3916,s_458404,40
m_3916,s_49604,76
m_3916,s_49690,68
m_3916,s_49713,65
m_3916,s_501341,1
m_3916,s_514277,30
m_3916,s_523850,24
m_3916,s_524706,61
m_3916,s_52928,1
m_3916,s_56336,40
m_3916,s_590103,41
m_3916,s_591821,137
m_3916,s_597420,154
m_3916,s_60199,53
m_3916,s_602986,29
m_3916,s_607334,32
m_3916,s_61931,173
m_3916,s_61941,140
m_3916,s_61954,310
m_3916,s_626153,66
m_3916,s_653486,8
m_3916,s_654066,18
m_3916,s_667588,15
m_3916,s_669253,244
m_3916,s_725923,93
m_3916,s_780541,30
m_3916,s_782223,11
m_3916,s_861802,79
m_3916,s_92513,36
m_4011,s_101222,3
m_4011,s_1176994,68
m_4011,s_12860,275
m_4011,s_1418738,176
m_4011,s_1467532,9
m_4011,s_169522,126
m_4011,s_182371,96
m_4011,s_1948093,81
m_4011,s_269032,75
m_4011,s_297385,270
m_4011,s_299167,535
m_4011,s_300870,121
m_4011,s_301413,65
m_4011,s_3034854,1
m_4011,s_3180581,1
m_4011,s_3349362,654
m_4011,s_3349934,28
m_4011,s_3420311,49
m_4011,s_3534000,8
m_4011,s_3561316,30
m_4011,s_3606862,88
m_4011,s_3634,86
m_4011,s_3717,77
m_4011,s_3779382,60
m_4011,s_378366,92
m_4011,s_3798457,118
m_4011,s_382449,29
m_4011,s_390850,47
m_4011,s_3978294,71
m_4011,s_3981839,79
m_4011,s_3996741,1
m_4011,s_3999719,1
m_4011,s_4003264,1
m_4011,s_4004501,16
m_4011,s_4007753,22
m_4011,s_4020699,5
m_4011,s_4037184,146
m_4011,s_4039809,24
m_4011,s_405650,90
m_4011,s_432050,45
m_4011,s_438694,17
m_4011,s_439034,10
m_4011,s_439692,128
m_4011,s_450310,101
m_4011,s_506612,11
m_4011,s_542739,125
m_4011,s_544847,1
m_4011,s_632029,491
m_4011,s_649026,159
m_4011,s_683362,86
m_4011,s_684668,1
m_4011,s_691973,414
m_4011,s_729510,115
m_4011,s_7674,312
m_4011,s_81267,148
m_4011,s_840895,206
m_4011,s_885618,388
m_4011,s_897051,8
m_4011,s_957132,2
m_4033,s_1018462,2
m_4033,s_1101287,1
m_4033,s_1194830,275
m_4033,s_121371,505
m_4033,s_12521,1180
m_4033,s_136741,115
m_4033,s_142991,295
m_4033,s_144888,747
m_4033,s_1469746,79
m_4033,s_1489474,45
m_4033,s_153169,181
m_4033,s_165528,190
m_4033,s_171138,165
m_4033,s_189821,249
m_4033,s_202391,426
m_4033,s_21049,149
m_4033,s_2211747,33
m_4033,s_2618688,15
m_4033,s_2625925,84
m_4033,s_2679604,58
m_4033,s_2793519,136
m_4033,s_290491,76
m_4033,s_2960976,100
m_4033,s_296592,932
m_4033,s_3039041,3
m_4033,s_3056068,31
m_4033,s_3066972,173
m_4033,s_3070866,25
m_4033,s_3075687,215
m_4033,s_3092427,11
m_4033,s_3128310,125
m_4033,s_3134318,35
m_4033,s_3138102,3
m_4033,s_3140647,397
m_4033,s_322065,1
m_4033,s_3274991,8
m_4033,s_3279042,70
m_4033,s_3320125,80
m_4033,s_3329776,7
m_4033,s_3332105,20
m_4033,s_3368733,1
m_4033,s_3422243,49
m_4033,s_3472860,2
m_4033,s_3521253,28
m_4033,s_3568561,57
m_4033,s_3585544,53
m_4033,s_3655713,33
m_4033,s_3656396,16
m_4033,s_3792885,47
m_4033,s_3826047,23
m_4033,s_4053352,10
m_4033,s_4061925,2
m_4033,s_408779,317
m_4033,s_43228,2
m_4033,s_51309,50
m_4033,s_51357,2
m_4033,s_51801,1
m_4033,s_646199,847
m_4033,s_658669,27
m_4033,s_704032,176
m_4033,s_749248,123
m_4033,s_782862,30
m_4033,s_793272,83
m_4033,s_807145,78
m_4033,s_807558,20
m_4033,s_815600,78
m_4033,s_821370,14
m_4033,s_828755,21
m_4033,s_859526,25
m_4033,s_92802,95
m_4033,s_93554,53
m_4079,s_10413,161
m_4079,s_130420,528
m_4079,s_1364320,34
m_4079,s_14107,36
m_4079,s_146693,206
m_4079,s_15627,82
m_4079,s_165433,205
m_4079,s_180598,481
m_4079,s_181552,208
m_4079,s_181558,210
m_4079,s_181637,3129
m_4079,s_181894,64
m_4079,s_181895,868
m_4079,s_181965,430
m_4079,s_181978,406
m_4079,s_182262,547
m_4079,s_182503,287
m_4079,s_182594,169
m_4079,s_183100,550
m_4079,s_1872,63
m_4079,s_21058,97
m_4079,s_2209101,128
m_4079,s_22613,66
m_4079,s_250851,865
m_4079,s_251677,417
m_4079,s_2566,456
m_4079,s_2568846,46
m_4079,s_2879681,29
m_4079,s_2900092,419
m_4079,s_2905830,86
m_4079,s_3020477,12
m_4079,s_309881,517
m_4079,s_3556,281
m_4079,s_3579184,77
m_4079,s_3647052,323
m_4079,s_376965,137
m_4079,s_3805935,16
m_4079,s_382305,81
m_4079,s_3829911,226
m_4079,s_3835504,108
m_4079,s_383986,175
m_4079,s_3994762,61
m_4079,s_400605,357
m_4079,s_4034222,3
m_4079,s_4056216,17
m_4079,s_41995,141
m_4079,s_42529,50
m_4079,s_427441,105
m_4079,s_43950,301
m_4079,s_441102,21
m_4079,s_4430,99
m_4079,s_44757,439
m_4079,s_46669,209
m_4079,s_46722,131
m_4079,s_469045,29
m_4079,s_471445,167
m_4079,s_475016,22
m_4079,s_49802,79
m_4079,s_50248,181
m_4079,s_529854,71
m_4079,s_532313,237
m_4079,s_532585,17
m_4079,s_533036,33
m_4079,s_533113,43
m_4079,s_533248,240
m_4079,s_535985,145
m_4079,s_536271,30
m_4079,s_536574,88
m_4079,s_538680,137
m_4079,s_539603,9
m_4079,s_555802,367
m_4079,s_575473,145
m_4079,s_584829,83
m_4079,s_591579,15
m_4079,s_591699,141
m_4079,s_60041,45
m_4079,s_60348,91
m_4079,s_626676,6
m_4079,s_626932,6
m_4079,s_628262,129
m_4079,s_630035,74
m_4079,s_631011,87
m_4079,s_638679,296
m_4079,s_71264,48
m_4079,s_725518,468
m_4079,s_77364,113
m_4079,s_812152,50
m_4079,s_8203,1214
m_4079,s_838121,2
m_4079,s_841592,258
m_4079,s_97521,293
m_4094,s_1029604,214
m_4094,s_1159397,258
m_4094,s_1210860,86
m_4094,s_1223075,278
m_4094,s_1996520,75
m_4094,s_2034577,89
m_4094,s_2542467,278
m_4094,s_295553,183
m_4094,s_297971,206
m_4094,s_2994779,21
m_4094,s_3058641,122
m_4094,s_309696,145
m_4094,s_3121335,360
m_4094,s_317382,252
m_4094,s_3197710,99
m_4094,s_322761,259
m_4094,s_3260134,273
m_4094,s_335306,108
m_4094,s_346654,107
m_4094,s_348233,257
m_4094,s_348331,239
m_4094,s_348962,123
m_4094,s_352453,2
m_4094,s_356566,113
m_4094,s_358502,599
m_4094,s_361706,62
m_4094,s_362723,108
m_4094,s_363090,559
m_4094,s_3633039,639
m_4094,s_363894,27
m_4094,s_364305,5018
m_4094,s_372082,212
m_4094,s_374266,181
m_4094,s_374974,169
m_4094,s_3750412,18
m_4094,s_375220,285
m_4094,s_382746,174
m_4094,s_384934,107
m_4094,s_385605,550
m_4094,s_386264,404
m_4094,s_386502,558
m_4094,s_386849,142
m_4094,s_388471,70
m_4094,s_388962,159
m_4094,s_389561,756
m_4094,s_390163,141
m_4094,s_390202,10
m_4094,s_3904995,41
m_4094,s_392043,100
m_4094,s_396481,485
m_4094,s_397515,489
m_4094,s_399130,268
m_4094,s_3994709,189
m_4094,s_399586,269
m_4094,s_400711,1
m_4094,s_410754,2430
m_4094,s_412652,169
m_4094,s_419610,138
m_4094,s_423374,60
m_4094,s_426386,756
m_4094,s_439453,94
m_4094,s_448373,150
m_4094,s_452437,205
m_4094,s_456703,387
m_4094,s_459469,111
m_4094,s_464520,312
m_4094,s_465899,93
m_4094,s_474493,193
m_4094,s_508078,2
m_4094,s_511326,89
m_4094,s_55183,113
m_4094,s_575600,144
m_4094,s_593148,13
m_4094,s_612084,223
m_4094,s_618673,319
m_4094,s_682089,247
m_4094,s_827748,1866
m_4094,s_877825,321
m_4121,s_1067479,2
m_4121,s_1139679,70
m_4121,s_1200644,160
m_4121,s_1211734,43
m_4121,s_12981,160
m_4121,s_1450583,68
m_4121,s_1476060,24
m_4121,s_1510400,43
m_4121,s_1745883,89
m_4121,s_1956232,12
m_4121,s_222284,27
m_4121,s_223641,49
m_4121,s_245499,17
m_4121,s_2802260,19
m_4121,s_2858161,54
m_4121,s_297296,61
m_4121,s_298903,42
m_4121,s_3198522,8
m_4121,s_329691,43
m_4121,s_3346336,25
m_4121,s_3392892,59
m_4121,s_3395819,30
m_4121,s_3454728,52
m_4121,s_3469628,28
m_4121,s_347633,84
m_4121,s_3481953,143
m_4121,s_3498101,99
m_4121,s_353365,277
m_4121,s_3618674,52
m_4121,s_3676888,1
m_4121,s_3737573,2
m_4121,s_3762713,2
m_4121,s_3773994,162
m_4121,s_3805802,25
m_4121,s_3849723,119
m_4121,s_3868330,24
m_4121,s_3905128,35
m_4121,s_3906168,4
m_4121,s_3926407,17
m_4121,s_3945121,1
m_4121,s_3961901,21
m_4121,s_3966311,11
m_4121,s_3978520,1
m_4121,s_399860,1
m_4121,s_3998894,1
m_4121,s_401499,31
m_4121,s_407375,62
m_4121,s_407780,2
m_4121,s_4096,27
m_4121,s_412490,4
m_4121,s_418071,61
m_4121,s_421099,76
m_4121,s_421187,43
m_4121,s_430744,44
m_4121,s_4323,30
m_4121,s_4489,128
m_4121,s_452588,97
m_4121,s_45435,71
m_4121,s_474844,65
m_4121,s_558211,109
m_4121,s_568891,57
m_4121,s_575005,2
m_4121,s_597037,9
m_4121,s_654967,7
m_4121,s_691826,36
m_4121,s_699540,20
m_4121,s_699765,3
m_4121,s_715251,4
m_4121,s_766429,15
m_4121,s_790584,96
m_4121,s_828434,85
m_4121,s_84903,10
m_4121,s_853604,1
m_4121,s_8544,270
m_4121,s_871650,5
m_4121,s_954820,112
m_4168,s_10400,82
m_4168,s_113410,22
m_4168,s_120808,63
m_4168,s_129094,1
m_4168,s_1362171,3
m_4168,s_137386,32
m_4168,s_159047,193
m_4168,s_1828815,1
m_4168,s_199034,10
m_4168,s_199217,158
m_4168,s_199299,50
m_4168,s_199394,48
m_4168,s_199395,48
m_4168,s_199487,13
m_4168,s_199577,10
m_4168,s_199615,131
m_4168,s_2141210,27
m_4168,s_2145495,111
m_4168,s_250613,247
m_4168,s_2612943,22
m_4168,s_2642851,1
m_4168,s_2655305,14
m_4168,s_2829606,2
m_4168,s_2955488,256
m_4168,s_304207,84
m_4168,s_3071443,73
m_4168,s_3072380,2
m_4168,s_3078917,42
m_4168,s_3102263,101
m_4168,s_3187866,9
m_4168,s_3192300,42
m_4168,s_3262722,39
m_4168,s_337305,159
m_4168,s_3457895,2
m_4168,s_3467258,1
m_4168,s_3518552,388
m_4168,s_3589243,42
m_4168,s_3632036,60
m_4168,s_3635032,30
m_4168,s_3635671,3
m_4168,s_3665140,69
m_4168,s_3665540,16
m_4168,s_3699560,35
m_4168,s_3726387,134
m_4168,s_3811218,42
m_4168,s_3853425,54
m_4168,s_3854357,39
m_4168,s_3901726,12
m_4168,s_3902317,183
m_4168,s_3915426,258
m_4168,s_3916100,107
m_4168,s_3916698,90
m_4168,s_3990038,114
m_4168,s_3991963,33
m_4168,s_399448,122
m_4168,s_4041031,22
m_4168,s_407076,135
m_4168,s_408414,40
m_4168,s_416057,26
m_4168,s_43998,341
m_4168,s_451719,59
m_4168,s_495662,161
m_4168,s_586189,3
m_4168,s_597056,63
m_4168,s_641983,43
m_4168,s_671022,2
m_4168,s_674091,78
m_4168,s_68582,52
m_4168,s_68822,404
m_4168,s_753919,105
m_4168,s_769689,1
m_4168,s_80866,74
m_4168,s_810636,288
m_4168,s_82982,184
m_4168,s_83966,86
m_4168,s_871171,3
m_4168,s_897260,1
m_4168,s_935569,61
m_4187,s_1081687,56
m_4187,s_1282824,63
m_4187,s_1302099,67
m_4187,s_1366565,76
m_4187,s_1367262,250
m_4187,s_1369166,129
m_4187,s_1373832,264
m_4187,s_1374739,107
m_4187,s_1375123,100
m_4187,s_1375124,57
m_4187,s_1375126,232
m_4187,s_1376098,132
m_4187,s_1376469,86
m_4187,s_1376470,150
m_4187,s_1378725,46
m_4187,s_1379699,50
m_4187,s_1379701,84
m_4187,s_1381474,127
m_4187,s_1381475,323
m_4187,s_1383550,161
m_4187,s_1383819,59
m_4187,s_1413833,77
m_4187,s_1482149,146
m_4187,s_1517159,34
m_4187,s_1526517,39
m_4187,s_1753275,2
m_4187,s_1894934,225
m_4187,s_1934437,51
m_4187,s_1942289,132
m_4187,s_2590554,23
m_4187,s_2754515,85
m_4187,s_2835376,1
m_4187,s_2915690,63
m_4187,s_3033789,16
m_4187,s_3164499,63
m_4187,s_3212464,638
m_4187,s_3475094,165
m_4187,s_3492051,25
m_4187,s_3494337,34
m_4187,s_359964,55
m_4187,s_3668948,2
m_4187,s_3683375,1
m_4187,s_3756107,32
m_4187,s_3758697,58
m_4187,s_376027,46
m_4187,s_376973,53
m_4187,s_3774985,71
m_4187,s_377637,31
m_4187,s_3807184,168
m_4187,s_381578,32
m_4187,s_381876,111
m_4187,s_386448,456
m_4187,s_3889144,25
m_4187,s_389586,50
m_4187,s_389668,86
m_4187,s_3901721,239
m_4187,s_3902254,33
m_4187,s_390986,270
m_4187,s_396421,2
m_4187,s_401037,246
m_4187,s_401820,478
m_4187,s_406253,90
m_4187,s_417540,134
m_4187,s_423063,16
m_4187,s_426371,1
m_4187,s_438281,129
m_4187,s_442312,69
m_4187,s_467656,2
m_4187,s_470622,86
m_4187,s_480380,64
m_4187,s_490279,58
m_4187,s_491449,152
m_4187,s_535746,367
m_4187,s_552265,139
m_4187,s_554900,1
m_4187,s_603828,51
m_4187,s_626331,3
m_4187,s_636213,8
m_4187,s_645043,36
m_4187,s_668738,102
m_4187,s_680406,47
m_4187,s_696885,20
m_4187,s_706240,38
m_4187,s_71576,11
m_4187,s_729550,325
m_4187,s_740508,200
m_4187,s_756783,60
m_4187,s_854230,9
m_4187,s_876189,319
m_4341,s_1126865,37
m_4341,s_11364,251
m_4341,s_11394,660
m_4341,s_1225841,123
m_4341,s_1377379,2
m_4341,s_15148,119
m_4341,s_1606822,24
m_4341,s_175518,74
m_4341,s_1912059,3
m_4341,s_194807,154
m_4341,s_2019937,28
m_4341,s_2032864,110
m_4341,s_2081945,23
m_4341,s_2692477,125
m_4341,s_2722975,15
m_4341,s_2892323,57
m_4341,s_294030,345
m_4341,s_295543,341
m_4341,s_302747,73
m_4341,s_3028441,241
m_4341,s_3034536,10
m_4341,s_311240,1381
m_4341,s_3184031,135
m_4341,s_338523,91
m_4341,s_3430544,489
m_4341,s_3475086,35
m_4341,s_3601993,18
m_4341,s_3611031,30
m_4341,s_3719199,114
m_4341,s_3761178,37
m_4341,s_3799397,108
m_4341,s_381925,41
m_4341,s_383272,64
m_4341,s_3846532,160
m_4341,s_3858382,81
m_4341,s_3879531,82
m_4341,s_3882042,12
m_4341,s_3884956,73
m_4341,s_3885627,18
m_4341,s_3887742,32
m_4341,s_3890210,161
m_4341,s_3891994,92
m_4341,s_3892142,38
m_4341,s_3892295,109
m_4341,s_3894306,109
m_4341,s_3899539,54
m_4341,s_3902474,19
m_4341,s_3905494,115
m_4341,s_3905540,64
m_4341,s_3905599,148
m_4341,s_3910590,17
m_4341,s_3921811,10
m_4341,s_3936,92
m_4341,s_394427,71
m_4341,s_3948517,18
m_4341,s_3955426,12
m_4341,s_396035,476
m_4341,s_3970868,1
m_4341,s_3989150,49
m_4341,s_4013328,7
m_4341,s_4028023,22
m_4341,s_404262,124
m_4341,s_422741,53
m_4341,s_422813,55
m_4341,s_427720,24
m_4341,s_429855,29
m_4341,s_435283,15
m_4341,s_44258,71
m_4341,s_445524,7
m_4341,s_459021,14
m_4341,s_462737,66
m_4341,s_463016,74
m_4341,s_466439,55
m_4341,s_506023,56
m_4341,s_506211,24
m_4341,s_535106,186
m_4341,s_569895,1
m_4341,s_592471,25
m_4341,s_683478,19
m_4341,s_685798,5
m_4341,s_688288,34
m_4341,s_696680,79
m_4341,s_697271,42
m_4341,s_72472,9
m_4341,s_73008,16
m_4341,s_73852,300
m_4341,s_85773,205
m_4341,s_87226,165
m_4341,s_87256,60
m_4341,s_876385,73
m_4341,s_889759,93
m_4341,s_907645,25
m_4406,s_1075916,125
m_4406,s_1099684,32
m_4406,s_11805,188
m_4406,s_1200493,8
m_4406,s_1204,196
m_4406,s_12225,373
m_4406,s_1320175,127
m_4406,s_1323525,47
m_4406,s_1474828,48
m_4406,s_1491351,114
m_4406,s_1938745,244
m_4406,s_236452,136
m_4406,s_251114,244
m_4406,s_2904322,65
m_4406,s_3015499,387
m_4406,s_3032826,63
m_4406,s_3044554,67
m_4406,s_3138027,86
m_4406,s_3147022,99
m_4406,s_323274,200
m_4406,s_3425333,6
m_4406,s_3573884,223
m_4406,s_3631317,1
m_4406,s_3702006,35
m_4406,s_3755793,102
m_4406,s_3781606,2
m_4406,s_3784296,112
m_4406,s_3793474,101
m_4406,s_3814747,3
m_4406,s_384516,42
m_4406,s_384745,171
m_4406,s_385222,271
m_4406,s_3870700,59
m_4406,s_3871544,282
m_4406,s_392349,159
m_4406,s_3949127,315
m_4406,s_3985246,131
m_4406,s_404775,93
m_4406,s_40903,100
m_4406,s_416351,64
m_4406,s_421579,88
m_4406,s_443342,31
m_4406,s_451159,18
m_4406,s_455388,783
m_4406,s_457934,383
m_4406,s_461983,85
m_4406,s_463989,1
m_4406,s_466755,220
m_4406,s_487683,203
m_4406,s_496146,163
m_4406,s_507919,84
m_4406,s_551184,1
m_4406,s_652319,75
m_4406,s_697591,292
m_4406,s_747954,328
m_4406,s_76592,407
m_4406,s_89730,43
m_4406,s_914822,72
m_4422,s_12504,270
m_4422,s_137207,94
m_4422,s_158487,173
m_4422,s_173523,228
m_4422,s_181714,198
m_4422,s_186602,305
m_4422,s_195538,152
m_4422,s_1965815,152
m_4422,s_198894,97
m_4422,s_2440709,84
m_4422,s_257748,118
m_4422,s_268051,365
m_4422,s_273589,139
m_4422,s_282583,10
m_4422,s_2836817,235
m_4422,s_2850169,96
m_4422,s_2917822,74
m_4422,s_296080,931
m_4422,s_298283,310
m_4422,s_299744,68
m_4422,s_3033010,298
m_4422,s_3277014,70
m_4422,s_3313120,158
m_4422,s_3347416,157
m_4422,s_348670,72
m_4422,s_3521448,285
m_4422,s_3570746,12
m_4422,s_368396,113
m_4422,s_373021,41
m_4422,s_3740685,208
m_4422,s_374081,52
m_4422,s_382212,120
m_4422,s_3824701,292
m_4422,s_3840420,242
m_4422,s_3858404,348
m_4422,s_3880779,97
m_4422,s_3886848,298
m_4422,s_3899912,11
m_4422,s_390053,129
m_4422,s_391749,118
m_4422,s_3939061,33
m_4422,s_3978402,157
m_4422,s_3984488,32
